MMR,Myanmar,Eastern and South-Eastern Asia,South-Eastern Asia,East Asia and Pacific,East Asia and Pacific,Lower,,,,,,,,,,,,,,,,,,,138.2751,138.3333,138.0609,137.4764,136.5247,135.2710,133.5573,132.0063,130.1059,128.0302,125.9528,123.9787,121.7878,120.0892,118.2880,116.5239,115.0546,113.5369,112.1435,110.5972,108.8232,107.0028,104.9394,102.8142,100.7069,98.3469,96.0659,93.7980,91.4882,89.1496,86.8870,84.6105,82.3706,80.0460,77.6617,75.2301,72.6546,69.9626,67.2119,64.2317,89.8845,58.0172,54.8419,51.5658,48.1649,45.0785,42.1928,39.5159,37.0431,34.7086,32.4305,30.3301,28.4826,26.7103,25.0409,23.5127
MMR,Myanmar,Eastern and South-Eastern Asia,South-Eastern Asia,East Asia and Pacific,East Asia and Pacific,Median,,,,,,,,,,,,,,,,,,,180.1659,176.9176,173.5066,170.2685,166.8065,163.4025,159.9192,156.2224,152.6826,149.2233,145.8301,142.6391,139.5972,136.6980,133.9722,131.3885,129.0320,126.7159,124.4686,122.1983,119.9170,117.5536,115.0952,112.5056,109.8908,107.2269,104.6145,101.9558,99.3607,96.8254,94.2957,91.8534,89.4743,87.1220,84.7106,82.2122,79.6928,77.0552,74.3755,71.6114,101.0805,65.9780,63.2144,60.5144,57.9780,55.5848,53.4299,51.3461,49.4718,47.7221,45.9776,44.4018,42.8574,41.3676,40.0309,38.7362
MMR,Myanmar,Eastern and South-Eastern Asia,South-Eastern Asia,East Asia and Pacific,East Asia and Pacific,Upper,,,,,,,,,,,,,,,,,,,235.5328,227.0392,219.0754,211.7863,204.7902,198.0097,191.5958,185.2676,179.3324,174.0303,168.6056,163.6244,159.3759,155.1969,151.3425,147.6654,144.3730,141.2077,138.2781,135.4469,132.4536,129.4847,126.6202,123.4895,120.4603,117.1713,113.9816,111.0961,108.1571,105.3514,102.7129,100.0985,97.4152,94.8934,92.3338,89.9367,87.3681,84.6752,82.1570,79.6555,113.5655,74.7840,72.6828,70.5313,68.5520,66.7429,65.1524,63.9179,63.0144,62.3030,62.0535,61.8308,61.5479,61.5427,61.6715,61.4190
MNE,Montenegro,Europe and Northern America,Europe,Eastern Europe and Central Asia,Europe and Central Asia,Lower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7797,23.0796,21.3244,19.6016,18.0209,16.6968,15.7101,15.0455,14.6355,14.4339,14.3649,14.3645,14.3535,14.2989,14.1551,13.8830,13.4714,12.9382,12.2814,11.5492,10.7567,9.9367,9.1042,8.2847,7.5008,6.7711,6.1009,5.4930,4.9636,4.4991,4.1011,3.7586,3.4700,3.2202,3.0123,2.8226,2.6357,2.4636,2.2951,2.1390
MNE,Montenegro,Europe and Northern America,Europe,Eastern Europe and Central Asia,Europe and Central Asia,Median,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2422,24.7622,22.5121,20.5484,18.8747,17.5175,16.4970,15.8139,15.3869,15.1749,15.1017,15.0936,15.0970,15.0532,14.9085,14.6390,14.2199,13.6646,12.9892,12.2315,11.4057,10.5579,9.7020,8.8579,8.0410,7.2769,6.5791,5.9496,5.3942,4.9061,4.4845,4.1260,3.8197,3.5619,3.3455,3.1564,2.9894,2.8376,2.7004,2.5846
MNE,Montenegro,Europe and Northern America,Europe,Eastern Europe and Central Asia,Europe and Central Asia,Upper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9601,26.5392,23.7709,21.5365,19.7628,18.3849,17.3503,16.6505,16.2142,15.9690,15.8776,15.8621,15.8585,15.8216,15.6775,15.4006,14.9830,14.4185,13.7312,12.9491,12.1144,11.2408,10.3572,9.4762,8.6230,7.8354,7.1046,6.4482,5.8688,5.3542,4.9040,4.5195,4.1928,3.9212,3.6984,3.5181,3.3776,3.2725,3.1930,3.1295
MNG,Mongolia,Eastern and South-Eastern Asia,Eastern Asia,East Asia and Pacific,East Asia and Pacific,Lower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.5579,134.5208,133.5426,131.6414,129.5694,127.0872,123.9109,120.1121,115.6472,111.1160,106.5650,102.1026,97.9288,94.0319,90.2367,86.6537,83.0114,79.3356,75.4216,71.2378,66.9330,62.3201,57.7871,53.2010,48.7331,44.6918,40.9746,37.6141,34.6161,31.9461,29.5624,27.4460,25.5375,23.8312,22.3371,21.1224,20.0496,19.0371,18.0416,17.0437,16.0988,15.2171,14.5122,13.9685,13.5131,13.1011
MNG,Mongolia,Eastern and South-Eastern Asia,Eastern Asia,East Asia and Pacific,East Asia and Pacific,Median,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.3978,166.9625,160.9309,155.2908,149.7569,144.3797,139.0077,133.5464,127.8950,122.2580,116.6905,111.3790,106.4903,101.9767,97.8345,93.9126,90.0063,86.0277,81.8548,77.3793,72.6858,67.8061,62.8598,57.9722,53.2440,48.7414,44.5351,40.6733,37.1384,33.9463,31.0653,28.5096,26.2619,24.3503,22.7878,21.5319,20.4452,19.4220,18.4137,17.4073,16.4299,15.5552,14.8380,14.2908,13.8994,13.6356
MNG,Mongolia,Eastern and South-Eastern Asia,Eastern Asia,East Asia and Pacific,East Asia and Pacific,Upper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.4275,204.0826,192.1406,181.7955,172.4419,163.9302,155.8626,148.2370,141.2425,134.3466,127.7094,121.5383,115.9846,110.8619,106.2324,101.9534,97.6965,93.4020,88.7881,83.9507,78.8853,73.6664,68.3938,63.1957,58.0774,53.1706,48.4671,44.0110,39.8199,36.0254,32.6094,29.5901,27.0021,24.8864,23.2514,21.9516,20.8516,19.8083,18.7831,17.7837,16.7891,15.9177,15.1881,14.6427,14.3020,14.1874
MOZ,Mozambique,Sub-Saharan Africa,,Eastern and Southern Africa,Eastern and Southern Africa,Lower,,,,,,,,,,,,,,186.9893,192.5793,197.8857,202.3539,206.4262,210.2260,213.7711,216.3116,217.9314,218.9912,220.4553,221.5766,222.5837,223.3518,224.6940,226.3054,227.9672,229.1081,229.5815,229.6885,228.8635,227.6758,225.7246,223.6309,221.3691,219.0378,216.7374,214.3102,211.7726,208.4994,204.6237,199.2468,193.0342,185.8947,177.6340,168.8854,159.9988,151.2488,143.0388,135.4196,128.4195,121.8561,115.6551,109.2443,101.5939,95.5433,89.7041,87.2214,83.0123,78.9347,75.1994,71.8335,67.8119,64.9565,63.4729,61.8384,60.1394,58.3996,56.0793,53.6340,50.1051
MOZ,Mozambique,Sub-Saharan Africa,,Eastern and Southern Africa,Eastern and Southern Africa,Median,,,,,,,,,,,,,,265.4373,266.5161,267.4680,268.0537,268.4579,268.5148,268.5784,268.0619,266.9663,265.6442,264.1682,262.7298,261.0478,259.7249,258.4452,257.3816,256.6527,256.1415,255.6482,254.7604,253.0711,251.0238,248.3126,245.1452,242.0688,239.0900,236.2064,232.9465,229.6582,225.7637,221.2487,215.4565,208.6235,200.6260,191.7372,182.1393,172.4057,162.9614,154.1959,145.9634,138.5372,131.5609,124.9927,118.1560,110.0470,103.6575,97.5162,94.9738,90.4659,86.2985,82.5994,79.2069,75.1434,72.3363,70.9268,69.5107,68.3476,67.3413,65.8055,64.3300,61.6531
MOZ,Mozambique,Sub-Saharan Africa,,Eastern and Southern Africa,Eastern and Southern Africa,Upper,,,,,,,,,,,,,,376.0669,367.6438,360.2259,354.6874,348.8472,342.5001,336.3486,331.3049,326.8269,322.0811,317.4653,311.7406,305.8794,300.9255,296.7181,292.6720,289.6063,287.5824,285.5822,283.2640,280.6412,277.4184,273.4765,269.2443,264.9859,260.6981,256.8253,252.8899,249.1824,244.7520,239.7228,233.3233,225.5868,216.7433,206.7996,196.1609,185.5609,175.5063,166.0462,157.2044,149.2570,141.8410,134.8490,127.6063,118.8964,111.9693,105.5507,102.9401,98.3979,94.2522,90.7568,87.4792,83.3800,80.5982,79.5202,78.4715,77.8540,77.8058,77.5611,77.4723,76.0579
MRT,Mauritania,Sub-Saharan Africa,,West and Central Africa,West and Central Africa,Lower,266.0264,261.3638,256.7518,252.0945,247.4452,243.2312,239.3885,235.0773,231.3476,227.4391,222.3707,217.3681,212.2200,206.9117,201.6908,196.6143,191.1681,185.5258,179.7158,175.2679,172.5582,171.5863,172.3326,173.4083,173.6792,172.6939,170.5191,166.8259,162.1842,157.3677,152.8206,148.1009,143.4892,138.4910,132.7180,126.5221,120.1847,114.5820,110.2036,106.8502,104.7579,103.6845,103.1489,102.7729,102.5628,101.9971,100.9251,99.2094,96.7638,93.5684,89.7853,85.3650,80.4801,75.2391,69.8577,64.6990,60.3674,56.6795,53.8657,51.6967,50.0383,48.6820,47.4184,46.0852,44.6453,43.1229,41.3161,39.3995,37.2666,35.0047,32.9115,30.8428,28.8006,26.9365
MRT,Mauritania,Sub-Saharan Africa,,West and Central Africa,West and Central Africa,Median,309.1879,304.8577,300.3954,295.5257,290.4390,284.7510,278.9934,272.7732,266.6532,260.2014,253.3798,246.5357,239.9711,233.5576,226.8174,220.1452,213.2084,206.0166,199.1009,193.9089,190.4149,188.9685,189.0298,189.7339,189.7651,188.5988,185.7558,181.4676,176.2392,170.9024,165.7609,160.8846,156.0062,150.8037,144.7929,138.2142,131.6271,125.8872,121.0694,117.6109,115.4008,114.0513,113.1005,112.2881,111.5725,110.7883,109.6539,107.8935,105.5414,102.2677,98.2187,93.4715,88.1241,82.4724,76.9903,71.8364,67.2986,63.4639,60.4033,57.9463,56.0881,54.4916,53.0604,51.7245,50.3652,48.9464,47.4447,45.9351,44.4640,43.0480,41.6693,40.3209,39.1215,37.8043
MRT,Mauritania,Sub-Saharan Africa,,West and Central Africa,West and Central Africa,Upper,359.8008,355.9988,352.3383,347.8398,342.0218,336.0118,327.7255,318.4180,308.4398,298.1137,288.6673,279.2599,270.3910,261.9628,253.7272,245.6725,237.1175,228.1313,220.1130,213.9567,209.9850,207.5070,206.6313,207.1837,207.2662,205.5984,202.1872,197.0751,191.2202,185.2266,179.6061,174.5028,169.3126,164.2214,157.9871,150.9454,144.2202,138.2697,133.1456,129.3946,126.7427,124.8685,123.5535,122.3742,121.6236,120.5417,119.5470,117.8068,115.5490,112.1603,107.8013,102.6044,96.5655,90.3973,84.5709,79.2769,74.6118,70.7225,67.4193,64.7572,62.5735,60.8108,59.2404,57.8327,56.5048,55.2381,54.2849,53.5568,53.2178,53.1551,53.0367,53.0716,53.1951,53.1434
MSR,Montserrat,Latin America and the Caribbean,,Latin America and Caribbean,Latin America and Caribbean,Lower,,,,,,,,,126.3022,118.6594,110.5418,102.2740,94.0058,86.3135,79.2860,72.9745,67.6595,62.8393,58.5264,54.6493,51.1815,47.9100,44.9945,42.2603,39.5635,37.1461,34.8318,32.7393,30.7454,28.8411,27.0689,25.3226,23.7358,22.3125,20.9234,19.7256,18.5898,17.5331,16.6181,15.7524,14.9962,14.3126,13.6053,12.9922,12.3881,11.7736,11.1357,10.5390,9.9896,9.3762,8.7862,8.2729,7.8155,7.4169,6.9983,6.5894,6.2208,5.8798,5.5262,5.2523,4.9844,4.7250,4.4836,4.2172,3.9988,3.7731,3.5636,3.3990,3.2259,3.0564,2.9116,2.7647,2.6145,2.5039
MSR,Montserrat,Latin America and the Caribbean,,Latin America and Caribbean,Latin America and Caribbean,Median,,,,,,,,,149.0379,135.7583,123.7796,112.8628,103.1012,94.5606,87.0538,80.5284,74.8195,69.8123,65.3382,61.3260,57.7375,54.4722,51.4713,48.7225,46.1362,43.7179,41.4809,39.3202,37.2182,35.2240,33.3452,31.5737,29.9011,28.3618,26.9393,25.5864,24.4120,23.2678,22.2179,21.2556,20.3786,19.5296,18.7741,18.0677,17.4003,16.7205,16.1434,15.5610,14.9888,14.4384,13.9230,13.4270,12.9694,12.5290,12.1159,11.7074,11.3194,10.9668,10.5983,10.2584,9.9306,9.6116,9.3024,8.9845,8.6912,8.3890,8.1092,7.8656,7.6044,7.3287,7.1244,6.8968,6.6746,6.4663
MSR,Montserrat,Latin America and the Caribbean,,Latin America and Caribbean,Latin America and Caribbean,Upper,,,,,,,,,177.1020,156.2676,138.7063,124.5216,113.0329,103.3868,95.4301,88.6249,82.7014,77.4826,72.8732,68.6850,65.1306,61.8992,59.0022,56.2763,53.8139,51.5226,49.1359,46.9946,44.8968,42.9039,41.0481,39.3100,37.6244,36.0798,34.5876,33.3042,32.0130,30.8020,29.7751,28.6658,27.6779,26.7897,25.9325,25.1720,24.3861,23.6817,23.1539,22.6082,22.2507,21.9718,21.7517,21.5359,21.2947,21.1395,20.9391,20.7420,20.5794,20.5377,20.3626,20.1899,19.9544,19.8505,19.6664,19.5925,19.3348,19.1976,18.9865,18.6853,18.5412,18.2377,18.1314,17.9371,17.6087,17.3730
MUS,Mauritius,Sub-Saharan Africa,,Eastern and Southern Africa,Non-programme countries,Lower,,,,,,,121.4422,116.2309,109.0948,103.2604,99.5563,95.8585,90.7503,85.1792,81.6117,84.4587,90.2131,92.8590,90.3919,84.9176,81.3576,79.5314,77.8059,75.3404,70.4854,63.6314,55.8866,49.3401,44.9129,41.4867,39.0550,36.4922,33.5264,30.3718,27.8519,27.3796,27.6985,27.3182,25.9731,23.9671,22.2576,21.0149,20.3381,20.3740,20.6715,21.2818,21.6944,21.5263,20.7645,19.4091,18.0725,16.7861,15.8126,15.3105,14.9460,14.7769,14.6342,14.4213,14.2049,13.9952,14.0148,14.0937,14.1002,14.0672,13.8649,13.8180,13.8531,14.0457,14.4944,14.7918,14.9191,14.8064,14.4938,13.7451
MUS,Mauritius,Sub-Saharan Africa,,Eastern and Southern Africa,Non-programme countries,Median,,,,,,,133.3848,120.8032,111.9775,106.0911,102.0075,98.2307,93.1323,87.1656,83.9515,86.5697,92.4569,95.5462,92.5185,87.2222,83.5034,81.4756,79.7861,77.1268,72.4266,65.2510,57.3706,50.7933,46.1680,42.8218,40.2099,37.6997,34.7408,31.5072,29.1711,28.5067,28.7865,28.5136,26.9818,24.9538,23.1706,21.9075,21.2653,21.2274,21.6157,22.1996,22.6274,22.5031,21.6460,20.3413,18.9019,17.5909,16.6203,16.0367,15.7150,15.5404,15.4011,15.2267,14.9992,14.8299,14.8276,14.9165,14.9584,14.8709,14.7480,14.6751,14.7235,14.9631,15.3436,15.7051,15.8474,15.7468,15.4945,15.1725
MUS,Mauritius,Sub-Saharan Africa,,Eastern and Southern Africa,Non-programme countries,Upper,,,,,,,148.6373,125.4692,114.8816,108.8846,104.5169,100.7420,95.6371,89.1499,86.4320,88.7101,94.7780,98.3178,94.6813,89.5530,85.7219,83.5386,81.8837,78.9237,74.4193,66.9500,58.9190,52.3283,47.4107,44.1404,41.4242,38.9954,35.9974,32.6464,30.4566,29.6643,29.8962,29.7833,28.0743,26.0327,24.1207,22.8161,22.1880,22.0694,22.5475,23.1238,23.6116,23.5527,22.6056,21.3130,19.7735,18.4412,17.4631,16.8029,16.5414,16.3390,16.2230,16.0900,15.8255,15.7111,15.6652,15.7689,15.8685,15.7267,15.6822,15.5749,15.6369,15.9009,16.2594,16.6984,16.8235,16.7478,16.5730,16.7279
MWI,Malawi,Sub-Saharan Africa,,Eastern and Southern Africa,Eastern and Southern Africa,Lower,,,,,,,,,,,,279.2397,286.4342,291.6843,296.8733,301.2915,305.4934,309.6220,313.0393,314.6085,313.8658,310.4800,304.8231,298.2873,290.9903,283.2220,275.1890,266.5345,257.2325,247.4880,238.9073,232.0952,228.6323,229.3124,232.2381,235.8629,238.8189,239.7573,238.4641,234.7147,229.2955,222.7204,214.8478,207.6193,201.1566,194.7764,190.6006,186.1923,180.9832,173.6776,163.2624,150.5811,136.7726,123.3600,111.3698,102.5256,96.6754,91.5638,86.2423,81.1782,76.2916,70.2351,63.6732,57.7453,53.0353,47.9913,42.8957,38.2192,33.7766,30.7083,27.8453,25.7019,23.6518,21.9134
MWI,Malawi,Sub-Saharan Africa,,Eastern and Southern Africa,Eastern and Southern Africa,Median,,,,,,,,,,,,358.9001,357.9898,356.5588,355.2373,353.7919,352.6123,351.3646,349.9176,347.3517,343.6204,338.5603,331.8398,323.9281,315.0921,305.8006,296.4557,286.7662,276.0343,265.4427,256.2890,249.0271,245.0412,244.8861,247.7395,251.3766,254.1960,254.9570,253.2181,248.9007,242.7842,235.5305,227.6848,220.2425,213.3512,206.6241,201.8719,197.2610,191.6605,183.9180,173.3140,159.9184,145.4788,131.5195,119.3198,109.9386,103.4349,98.2804,93.0687,88.0806,83.0274,76.6866,69.7928,63.9983,60.2240,56.7085,53.5029,50.6468,47.5237,45.4559,43.0862,41.5269,39.9397,38.3401
MWI,Malawi,Sub-Saharan Africa,,Eastern and Southern Africa,Eastern and Southern Africa,Upper,,,,,,,,,,,,466.3511,450.6305,438.2876,427.4181,416.7191,406.7403,397.7230,389.8484,382.5246,375.8032,368.6324,360.9024,351.2100,340.5835,330.0800,318.8111,307.6481,295.8667,284.0580,274.3843,266.4071,262.3183,261.6684,264.4317,267.9038,270.5461,271.2760,269.1234,264.4329,257.6480,249.7058,241.6392,233.7040,226.3854,219.3416,213.8325,208.9213,202.9884,194.9859,183.8334,169.6158,154.4781,139.8198,127.4705,117.9666,110.7649,105.5783,100.5878,96.0829,90.9322,83.7731,76.4275,70.7667,68.0576,65.9469,64.9551,64.8903,64.1114,64.6174,64.4660,65.1006,65.4696,65.2784
MYS,Malaysia,Eastern and South-Eastern Asia,South-Eastern Asia,East Asia and Pacific,East Asia and Pacific,Lower,141.8934,136.8039,130.9540,125.2948,119.7414,114.0523,108.4607,102.7980,97.3551,91.6644,86.0027,80.5085,75.3973,70.8713,66.8020,63.3938,60.4521,57.9745,55.7975,53.8809,52.0279,50.0215,47.8070,45.3378,42.6636,40.0239,37.4744,35.0019,32.7026,30.4830,28.4262,26.5275,24.7941,23.2485,21.8276,20.5665,19.4517,18.4682,17.6289,16.8820,16.1741,15.4951,14.8234,14.1891,13.5996,13.1029,12.6091,12.0145,11.3069,10.5350,9.7702,9.1086,8.6398,8.3845,8.2535,8.1804,8.1263,8.0932,8.0792,8.0416,7.9863,7.9195,7.8845,7.9049,7.9458,7.9798,7.9786,7.9354,7.8669,7.7839,7.7032,7.6048,7.4675,7.2861
MYS,Malaysia,Eastern and South-Eastern Asia,South-Eastern Asia,East Asia and Pacific,East Asia and Pacific,Median,168.7447,159.4471,150.7940,142.5380,134.8267,127.6840,120.8753,114.2522,107.5978,101.0360,94.5847,88.3272,82.4961,77.3582,72.8469,68.9152,65.5850,62.7134,60.1958,57.8957,55.6248,53.2110,50.6340,47.8557,45.0220,42.2766,39.6529,37.1495,34.7829,32.5190,30.3825,28.3518,26.4744,24.7489,23.1723,21.7515,20.4790,19.3415,18.3414,17.4385,16.6112,15.8361,15.1169,14.4545,13.8679,13.3575,12.8517,12.2525,11.5265,10.7424,9.9641,9.2901,8.8130,8.5482,8.4133,8.3344,8.2811,8.2497,8.2293,8.1978,8.1399,8.0743,8.0401,8.0557,8.1012,8.1493,8.1861,8.2025,8.1931,8.1687,8.1412,8.1157,8.0962,8.0801
MYS,Malaysia,Eastern and South-Eastern Asia,South-Eastern Asia,East Asia and Pacific,East Asia and Pacific,Upper,201.4934,186.2632,172.8606,161.7153,151.9064,142.9628,134.7752,126.5855,118.8874,111.2745,103.9706,96.8673,90.3960,84.5416,79.4555,75.0248,71.1975,67.8268,64.7510,62.0115,59.3054,56.4716,53.5696,50.5151,47.5122,44.6285,41.9054,39.3299,36.8824,34.5737,32.3416,30.1941,28.2042,26.3015,24.5698,23.0295,21.6157,20.3286,19.1107,18.0211,17.0325,16.1731,15.4151,14.7274,14.1405,13.6153,13.0968,12.4937,11.7451,10.9433,10.1494,9.4704,8.9883,8.7114,8.5808,8.4965,8.4444,8.4137,8.3838,8.3556,8.2954,8.2288,8.1963,8.2092,8.2628,8.3245,8.3994,8.4727,8.5350,8.5823,8.6268,8.6926,8.7940,8.9545
NAM,Namibia,Sub-Saharan Africa,,Eastern and Southern Africa,Eastern and Southern Africa,Lower,,,,,,,,,,,,,,,,,,71.7263,75.5935,78.1054,79.1302,80.0226,80.8239,81.6041,82.7350,84.1575,86.0216,87.9419,89.9018,91.1542,91.3377,90.3127,88.3287,85.5847,82.2369,78.8051,75.6596,72.6802,70.3073,68.2408,66.6862,65.1750,63.9164,62.8495,62.5169,63.1236,64.4418,65.8412,67.1187,68.1457,68.5685,68.0163,66.9664,66.0462,65.1261,62.1839,57.0635,52.8476,48.4934,44.9504,42.7199,42.8821,45.2535,43.9808,43.0830,44.5010,43.6865,41.8962,40.5630,38.8121,37.4226,36.2762,34.8388,33.0221
NAM,Namibia,Sub-Saharan Africa,,Eastern and Southern Africa,Eastern and Southern Africa,Median,,,,,,,,,,,,,,,,,,96.5989,96.3666,96.4628,96.4677,96.6936,96.7964,97.2796,97.9417,98.9197,100.2822,101.5828,102.7314,103.3688,103.1210,101.8143,99.3388,96.0634,92.2070,88.0953,84.3074,80.9276,78.0993,75.7277,73.8961,72.4004,71.4373,70.9688,71.2902,72.4030,73.9096,75.5629,76.9559,77.9109,77.9213,77.1190,76.0726,75.1402,74.1157,70.5096,64.9072,60.6295,56.4291,52.8589,50.7917,51.6418,55.0969,53.9512,53.1036,55.0219,54.2253,51.8680,50.0828,47.8121,45.7234,43.8264,41.9680,40.6527
NAM,Namibia,Sub-Saharan Africa,,Eastern and Southern Africa,Eastern and Southern Africa,Upper,,,,,,,,,,,,,,,,,,129.2268,122.7876,119.5785,117.4266,116.3974,115.6023,115.2464,115.5093,115.9892,116.4684,116.9646,117.2952,117.2015,116.1878,114.3780,111.5997,107.6755,103.3288,98.3825,93.9586,90.1792,86.8346,84.0423,81.8568,80.3897,79.7617,80.0369,81.1967,82.7640,84.9502,87.0124,88.3506,89.2152,88.7607,87.5751,86.3419,85.0690,83.8770,79.6553,73.6837,69.7777,66.0556,62.8890,60.9442,62.5312,66.8831,65.3969,63.9053,65.6135,64.5233,62.3525,61.1090,59.3602,57.4798,55.6748,54.2074,54.6934
NER,Niger,Sub-Saharan Africa,,West and Central Africa,West and Central Africa,Lower,,,,,,,,,,,,,,,,,,269.0670,279.5714,288.5604,296.2598,302.0610,307.2250,310.8901,312.8778,313.1777,311.3288,308.3790,304.3037,300.9620,299.0199,299.2037,301.8557,305.7398,310.0787,314.3766,317.3827,318.3798,317.4807,314.6279,310.4417,304.1635,296.2625,286.4648,275.3011,262.8620,250.8248,240.0708,230.0915,220.7989,211.6168,201.6283,191.2320,180.3206,169.5133,159.3166,149.7679,141.4741,134.3656,128.6279,124.3874,120.9753,118.3001,116.0453,114.3287,112.5734,110.8759,109.0631,106.7483,104.3152,101.1058,97.2404,92.9519,88.1342
NER,Niger,Sub-Saharan Africa,,West and Central Africa,West and Central Africa,Median,,,,,,,,,,,,,,,,,,318.6093,322.9076,327.4052,331.8045,335.8593,339.8588,342.2814,342.9395,342.1105,339.2756,335.0006,330.3493,326.0212,323.3363,323.0764,325.0116,328.6194,332.9902,337.0077,339.9272,340.9367,339.8252,336.8082,331.6676,325.0499,316.6980,306.3375,294.2051,281.2975,268.7600,257.2820,246.7421,237.2003,227.7961,217.4835,206.2320,194.4100,182.8165,171.9053,162.0266,153.6151,146.5851,140.8524,136.5234,133.1401,130.6652,128.8796,127.4011,126.2575,125.1059,123.8834,122.7787,121.8483,120.6366,119.0965,117.0688,114.7887
NER,Niger,Sub-Saharan Africa,,West and Central Africa,West and Central Africa,Upper,,,,,,,,,,,,,,,,,,377.6620,372.4273,370.7403,371.7038,373.8963,375.6318,377.2172,376.9678,374.7074,370.4876,364.6187,358.3988,352.9682,349.6217,348.5496,349.8375,353.3468,357.4239,361.3454,364.1595,365.1482,363.6771,359.7538,354.1204,347.0552,338.3213,327.5277,314.4870,300.4598,287.2647,275.0289,264.4494,254.7209,245.3522,234.7485,222.5207,209.7507,197.2795,185.4943,175.2331,166.7838,159.7085,154.0606,149.8843,147.0010,144.9229,143.5853,142.6791,142.2317,141.6522,141.4305,141.4985,142.5504,144.0280,145.7500,147.2675,148.0045
NGA,Nigeria,Sub-Saharan Africa,,West and Central Africa,West and Central Africa,Lower,,,,,,,,,,,,,,,279.5149,279.7344,277.7704,274.4664,269.0708,262.5947,256.2209,248.9583,241.9264,234.7429,227.7093,220.6900,214.3300,208.3236,203.3501,198.8230,195.0401,192.4823,191.2213,190.9753,191.2933,192.3505,193.6157,194.8695,195.5651,195.9983,196.0110,195.6136,195.0030,194.1827,192.8755,191.2785,188.7163,185.2025,180.9974,176.1908,171.1511,165.8885,160.5109,155.1358,149.6840,144.4215,139.5303,134.9082,130.8701,127.0034,123.8504,120.9708,118.1702,115.5196,112.5900,109.4119,105.8015,101.8155,97.3596,92.5632,87.3530,82.4637,77.4887,72.7419
NGA,Nigeria,Sub-Saharan Africa,,West and Central Africa,West and Central Africa,Median,,,,,,,,,,,,,,,327.0821,320.2494,313.4278,306.6064,299.8645,292.4894,285.0508,277.0304,268.7627,260.4818,252.0359,243.9258,236.1947,229.0948,222.9125,217.5863,213.2176,210.0042,208.0247,207.2373,207.2302,207.7920,208.6529,209.4151,209.8553,210.0810,209.7662,209.1542,208.3497,207.2566,205.8311,203.8162,201.1076,197.4028,192.8811,187.7834,182.3103,176.7531,171.0794,165.3540,159.8438,154.4649,149.5532,145.1854,141.3196,138.0462,135.1310,132.8862,130.8717,129.2899,127.8581,126.4224,124.8351,122.7505,120.1956,117.4710,114.3700,111.2703,108.0691,104.9096
NGA,Nigeria,Sub-Saharan Africa,,West and Central Africa,West and Central Africa,Upper,,,,,,,,,,,,,,,383.2687,367.6805,355.0332,344.3881,335.8481,328.3220,319.7571,310.6999,300.7908,290.5863,280.5262,270.3458,260.4663,251.6825,243.8423,237.2924,232.2088,228.3895,225.4710,223.9312,223.3173,223.5433,224.2232,224.6594,224.8291,224.8291,224.1719,223.3560,222.4796,221.1742,219.7567,217.4306,214.3215,210.4108,205.5347,200.2489,194.4816,188.5976,182.7220,176.8163,171.0500,165.4041,160.3926,155.9924,152.4118,149.4820,147.7065,146.3667,145.6243,145.5996,146.2935,147.5377,149.1760,150.1191,151.0489,151.8874,152.5984,153.1645,153.7729,153.9533
NIC,Nicaragua,Latin America and the Caribbean,,Latin America and Caribbean,Latin America and Caribbean,Lower,,,,,,161.7747,166.1314,169.0582,171.3042,173.1505,173.7941,173.6032,172.7784,171.3693,169.5007,167.5752,165.1768,162.6330,159.8638,156.8270,153.3252,149.3791,168.3056,140.3334,135.2870,129.7042,123.9520,117.9593,111.6701,105.5248,99.4770,93.8477,88.5598,83.6987,79.5464,75.8979,72.7421,69.7939,66.9733,64.1045,61.2803,58.4068,55.6073,52.7226,49.8756,47.0150,44.2324,41.5315,45.6343,36.7005,34.5894,32.6513,30.9021,29.3021,27.8068,26.4186,25.1459,23.9624,22.8961,21.9122,20.9987,20.1925,19.4566,18.7528,18.0850,17.4488,16.7969,16.1370,15.4822,14.8608,14.2858,13.7094,13.0961,12.4337
NIC,Nicaragua,Latin America and the Caribbean,,Latin America and Caribbean,Latin America and Caribbean,Median,,,,,,208.9085,206.3749,204.3283,202.1316,200.0416,198.0057,195.8707,193.9889,191.8737,189.5370,186.9558,184.3286,181.3314,178.0151,174.3777,170.4708,166.0515,186.6951,155.9023,149.9119,143.4552,136.4829,129.2222,121.9399,114.8097,107.9721,101.6213,95.8335,90.6713,86.1516,82.1356,78.5443,75.2807,72.2269,69.2284,66.2080,63.1420,60.0142,56.8791,53.8527,50.9130,48.0966,45.3735,50.0969,40.4204,38.2140,36.1837,34.3225,32.5963,30.9619,29.4692,28.0566,26.7503,25.5292,24.3696,23.2682,22.2356,21.2641,20.3377,19.4464,18.6063,17.8058,17.0663,16.3640,15.7124,15.0923,14.4948,13.9278,13.4289
